2023-05-05T09:47:09.995085+03:00 <0.228.0>  supervisor: {local,mnesia_kernel_sup}, started: [{pid,<0.231.0>},{id,mnesia_locker},{mfargs,{mnesia_locker,start,[]}},{restart_type,permanent},{shutdown,3000},{child_type,worker}]
2023-05-05T09:47:09.997599+03:00 <0.228.0>  supervisor: {local,mnesia_kernel_sup}, started: [{pid,<0.232.0>},{id,mnesia_recover},{mfargs,{mnesia_recover,start,[]}},{restart_type,permanent},{shutdown,180000},{child_type,worker}]
2023-05-05T09:47:10.022327+03:00 <0.65.0>  supervisor: {local,kernel_safe_sup}, started: [{pid,<0.234.0>},{id,dets_sup},{mfargs,{dets_sup,start_link,[]}},{restart_type,permanent},{shutdown,1000},{child_type,supervisor}]
2023-05-05T09:47:10.023054+03:00 <0.65.0>  supervisor: {local,kernel_safe_sup}, started: [{pid,<0.235.0>},{id,dets},{mfargs,{dets_server,start_link,[]}},{restart_type,permanent},{shutdown,2000},{child_type,worker}]
2023-05-05T09:47:10.057724+03:00 <0.65.0>  supervisor: {local,kernel_safe_sup}, started: [{pid,<0.239.0>},{id,disk_log_sup},{mfargs,{disk_log_sup,start_link,[]}},{restart_type,permanent},{shutdown,1000},{child_type,supervisor}]
2023-05-05T09:47:10.058053+03:00 <0.65.0>  supervisor: {local,kernel_safe_sup}, started: [{pid,<0.240.0>},{id,disk_log_server},{mfargs,{disk_log_server,start_link,[]}},{restart_type,permanent},{shutdown,2000},{child_type,worker}]
2023-05-05T09:47:10.161008+03:00 <0.228.0>  supervisor: {local,mnesia_kernel_sup}, started: [{pid,<0.233.0>},{id,mnesia_tm},{mfargs,{mnesia_tm,start,[]}},{restart_type,permanent},{shutdown,30000},{child_type,worker}]
2023-05-05T09:47:10.163103+03:00 <0.228.0>  supervisor: {local,mnesia_kernel_sup}, started: [{pid,<0.254.0>},{id,mnesia_checkpoint_sup},{mfargs,{mnesia_checkpoint_sup,start,[]}},{restart_type,permanent},{shutdown,infinity},{child_type,supervisor}]
2023-05-05T09:47:10.163382+03:00 <0.228.0>  supervisor: {local,mnesia_kernel_sup}, started: [{pid,<0.255.0>},{id,mnesia_controller},{mfargs,{mnesia_controller,start,[]}},{restart_type,permanent},{shutdown,3000},{child_type,worker}]
2023-05-05T09:47:10.170342+03:00 <0.228.0>  supervisor: {local,mnesia_kernel_sup}, started: [{pid,<0.256.0>},{id,mnesia_late_loader},{mfargs,{mnesia_late_loader,start,[]}},{restart_type,permanent},{shutdown,3000},{child_type,worker}]
2023-05-05T09:47:10.170581+03:00 <0.225.0>  supervisor: {local,mnesia_sup}, started: [{pid,<0.228.0>},{id,mnesia_kernel_sup},{mfargs,{mnesia_kernel_sup,start,[]}},{restart_type,permanent},{shutdown,infinity},{child_type,supervisor}]
2023-05-05T09:47:10.170806+03:00 <0.43.0>  application: mnesia, started_at: nonode@nohost
2023-05-05T09:47:10.188527+03:00 <0.43.0>  application: bpe, started_at: nonode@nohost
2023-05-05T09:49:43.255595+03:00 <0.242.0>  supervisor: {local,mnesia_sup}, started: [{pid,<0.243.0>},{id,mnesia_event},{mfargs,{mnesia_sup,start_event,[]}},{restart_type,permanent},{shutdown,30000},{child_type,worker}]
2023-05-05T09:49:43.263852+03:00 <0.242.0>  supervisor: {local,mnesia_sup}, started: [{pid,<0.244.0>},{id,mnesia_ext_sup},{mfargs,{mnesia_ext_sup,start,[]}},{restart_type,permanent},{shutdown,infinity},{child_type,supervisor}]
2023-05-05T09:49:43.270570+03:00 <0.245.0>  supervisor: {local,mnesia_kernel_sup}, started: [{pid,<0.246.0>},{id,mnesia_monitor},{mfargs,{mnesia_monitor,start,[]}},{restart_type,permanent},{shutdown,3000},{child_type,worker}]
2023-05-05T09:49:43.280217+03:00 <0.245.0>  supervisor: {local,mnesia_kernel_sup}, started: [{pid,<0.247.0>},{id,mnesia_subscr},{mfargs,{mnesia_subscr,start,[]}},{restart_type,permanent},{shutdown,3000},{child_type,worker}]
2023-05-05T09:49:43.286795+03:00 <0.245.0>  supervisor: {local,mnesia_kernel_sup}, started: [{pid,<0.248.0>},{id,mnesia_locker},{mfargs,{mnesia_locker,start,[]}},{restart_type,permanent},{shutdown,3000},{child_type,worker}]
2023-05-05T09:49:43.292904+03:00 <0.245.0>  supervisor: {local,mnesia_kernel_sup}, started: [{pid,<0.249.0>},{id,mnesia_recover},{mfargs,{mnesia_recover,start,[]}},{restart_type,permanent},{shutdown,180000},{child_type,worker}]
2023-05-05T09:49:43.317136+03:00 <0.67.0>  supervisor: {local,kernel_safe_sup}, started: [{pid,<0.251.0>},{id,dets_sup},{mfargs,{dets_sup,start_link,[]}},{restart_type,permanent},{shutdown,1000},{child_type,supervisor}]
2023-05-05T09:49:43.317457+03:00 <0.67.0>  supervisor: {local,kernel_safe_sup}, started: [{pid,<0.252.0>},{id,dets},{mfargs,{dets_server,start_link,[]}},{restart_type,permanent},{shutdown,2000},{child_type,worker}]
2023-05-05T09:49:43.345553+03:00 <0.67.0>  supervisor: {local,kernel_safe_sup}, started: [{pid,<0.256.0>},{id,disk_log_sup},{mfargs,{disk_log_sup,start_link,[]}},{restart_type,permanent},{shutdown,1000},{child_type,supervisor}]
2023-05-05T09:49:43.345784+03:00 <0.67.0>  supervisor: {local,kernel_safe_sup}, started: [{pid,<0.257.0>},{id,disk_log_server},{mfargs,{disk_log_server,start_link,[]}},{restart_type,permanent},{shutdown,2000},{child_type,worker}]
2023-05-05T09:49:43.424584+03:00 <0.245.0>  supervisor: {local,mnesia_kernel_sup}, started: [{pid,<0.250.0>},{id,mnesia_tm},{mfargs,{mnesia_tm,start,[]}},{restart_type,permanent},{shutdown,30000},{child_type,worker}]
2023-05-05T09:49:43.427316+03:00 <0.245.0>  supervisor: {local,mnesia_kernel_sup}, started: [{pid,<0.271.0>},{id,mnesia_checkpoint_sup},{mfargs,{mnesia_checkpoint_sup,start,[]}},{restart_type,permanent},{shutdown,infinity},{child_type,supervisor}]
2023-05-05T09:49:43.427553+03:00 <0.245.0>  supervisor: {local,mnesia_kernel_sup}, started: [{pid,<0.272.0>},{id,mnesia_controller},{mfargs,{mnesia_controller,start,[]}},{restart_type,permanent},{shutdown,3000},{child_type,worker}]
2023-05-05T09:49:43.432996+03:00 <0.245.0>  supervisor: {local,mnesia_kernel_sup}, started: [{pid,<0.273.0>},{id,mnesia_late_loader},{mfargs,{mnesia_late_loader,start,[]}},{restart_type,permanent},{shutdown,3000},{child_type,worker}]
2023-05-05T09:49:43.433227+03:00 <0.242.0>  supervisor: {local,mnesia_sup}, started: [{pid,<0.245.0>},{id,mnesia_kernel_sup},{mfargs,{mnesia_kernel_sup,start,[]}},{restart_type,permanent},{shutdown,infinity},{child_type,supervisor}]
2023-05-05T09:49:43.434195+03:00 <0.43.0>  application: mnesia, started_at: nonode@nohost
2023-05-05T09:49:43.449857+03:00 <0.43.0>  application: bpe, started_at: nonode@nohost
2023-05-05T09:49:43.814524+03:00 <0.43.0>  application: testTask, started_at: nonode@nohost
2023-05-05T09:55:04.402505+03:00 <0.256.0>  supervisor: {local,mnesia_sup}, started: [{pid,<0.257.0>},{id,mnesia_event},{mfargs,{mnesia_sup,start_event,[]}},{restart_type,permanent},{shutdown,30000},{child_type,worker}]
2023-05-05T09:55:04.406597+03:00 <0.256.0>  supervisor: {local,mnesia_sup}, started: [{pid,<0.258.0>},{id,mnesia_ext_sup},{mfargs,{mnesia_ext_sup,start,[]}},{restart_type,permanent},{shutdown,infinity},{child_type,supervisor}]
2023-05-05T09:55:04.410143+03:00 <0.259.0>  supervisor: {local,mnesia_kernel_sup}, started: [{pid,<0.260.0>},{id,mnesia_monitor},{mfargs,{mnesia_monitor,start,[]}},{restart_type,permanent},{shutdown,3000},{child_type,worker}]
2023-05-05T09:55:04.412447+03:00 <0.259.0>  supervisor: {local,mnesia_kernel_sup}, started: [{pid,<0.261.0>},{id,mnesia_subscr},{mfargs,{mnesia_subscr,start,[]}},{restart_type,permanent},{shutdown,3000},{child_type,worker}]
2023-05-05T09:55:04.417922+03:00 <0.259.0>  supervisor: {local,mnesia_kernel_sup}, started: [{pid,<0.262.0>},{id,mnesia_locker},{mfargs,{mnesia_locker,start,[]}},{restart_type,permanent},{shutdown,3000},{child_type,worker}]
2023-05-05T09:55:04.421321+03:00 <0.259.0>  supervisor: {local,mnesia_kernel_sup}, started: [{pid,<0.263.0>},{id,mnesia_recover},{mfargs,{mnesia_recover,start,[]}},{restart_type,permanent},{shutdown,180000},{child_type,worker}]
2023-05-05T09:55:04.456603+03:00 <0.67.0>  supervisor: {local,kernel_safe_sup}, started: [{pid,<0.265.0>},{id,dets_sup},{mfargs,{dets_sup,start_link,[]}},{restart_type,permanent},{shutdown,1000},{child_type,supervisor}]
2023-05-05T09:55:04.457013+03:00 <0.67.0>  supervisor: {local,kernel_safe_sup}, started: [{pid,<0.266.0>},{id,dets},{mfargs,{dets_server,start_link,[]}},{restart_type,permanent},{shutdown,2000},{child_type,worker}]
2023-05-05T09:55:04.502025+03:00 <0.67.0>  supervisor: {local,kernel_safe_sup}, started: [{pid,<0.270.0>},{id,disk_log_sup},{mfargs,{disk_log_sup,start_link,[]}},{restart_type,permanent},{shutdown,1000},{child_type,supervisor}]
2023-05-05T09:55:04.502302+03:00 <0.67.0>  supervisor: {local,kernel_safe_sup}, started: [{pid,<0.271.0>},{id,disk_log_server},{mfargs,{disk_log_server,start_link,[]}},{restart_type,permanent},{shutdown,2000},{child_type,worker}]
2023-05-05T09:55:04.594542+03:00 <0.259.0>  supervisor: {local,mnesia_kernel_sup}, started: [{pid,<0.264.0>},{id,mnesia_tm},{mfargs,{mnesia_tm,start,[]}},{restart_type,permanent},{shutdown,30000},{child_type,worker}]
2023-05-05T09:55:04.596542+03:00 <0.259.0>  supervisor: {local,mnesia_kernel_sup}, started: [{pid,<0.285.0>},{id,mnesia_checkpoint_sup},{mfargs,{mnesia_checkpoint_sup,start,[]}},{restart_type,permanent},{shutdown,infinity},{child_type,supervisor}]
2023-05-05T09:55:04.596850+03:00 <0.259.0>  supervisor: {local,mnesia_kernel_sup}, started: [{pid,<0.286.0>},{id,mnesia_controller},{mfargs,{mnesia_controller,start,[]}},{restart_type,permanent},{shutdown,3000},{child_type,worker}]
2023-05-05T09:55:04.604727+03:00 <0.259.0>  supervisor: {local,mnesia_kernel_sup}, started: [{pid,<0.287.0>},{id,mnesia_late_loader},{mfargs,{mnesia_late_loader,start,[]}},{restart_type,permanent},{shutdown,3000},{child_type,worker}]
